block	line	offset	kind	speaker	flag	win	cells	budget	japanese	english
784	0	0x00B64A	page	0200	0000	2424	5	10	まあいいわ	
784	1	0x00B656	page	0200	0000	2424	4	8	あたしは	
784	2	0x00B660	page	0200	0000	2424	11	22	あっちで踊ってくるから	
785	0	0x00B680	page	0000	0000	2424	4	8	やれやれ	
785	1	0x00B68A	page	0000	0000	2424	9	18	踊ってるどころじゃ	
785	2	0x00B69E	page	0000	0000	2424	7	14	ないんだが……	
786	0	0x00B6B6	page	0000	0000	2323	9	18	踊ってるどころじゃ	
786	1	0x00B6CA	page	0000	0000	2323	7	14	ないんだが……	
787	0	0x00B6E2	page	1100	0001	2323	9	18	あれ、六堂さん……	
787	1	0x00B6F6	page	1100	0001	2323	7	14	どうしました？	
788	0	0x00B70E	page	0100	0000	2323	4	8	さっさと	
788	1	0x00B718	page	0100	0000	2323	11	22	用事をすませてしまおう	
789	0	0x00B738	page	0000	0000	2323	10	20	『以蔵』って用心棒が	
789	1	0x00B74E	page	0000	0000	2323	10	20	辻斬りにやられたって	
789	2	0x00B764	page	0000	0000	2323	3	6	聞いた	
790	0	0x00B76E	page			2424	10	20	少し教えてくれないか	
791	0	0x00B78C	page	1100	0001	2424	8	16	ああ、以蔵さんね	
792	0	0x00B7A0	page			2424	3	6	確かに	
792	1	0x00B7A8	page			2424	7	14	ウチで用心棒を	
792	2	0x00B7B8	page			2424	11	22	やってもらってましたよ	
793	0	0x00B7D2	page			2424	8	16	腕のたつ男でした	
793	1	0x00B7E4	page			2424	10	20	ボスにも信頼されてた	
794	0	0x00B7FC	page			2424	12	24	俺たちが力を伸ばせたのも	
794	1	0x00B816	page			2424	10	20	あの人がいたからです	
795	0	0x00B82E	page			2424	4	8	もっとも	
795	1	0x00B838	page			2424	9	18	辻斬り事件のあとは	
795	2	0x00B84C	page			2424	11	22	変わっちまいましたがね	
796	0	0x00B86C	page	0000	0000	2323	9	18	いまはどうしてる？	
797	0	0x00B888	page	1100	0001	2424	12	24	辻斬りに負けはしましたが	
797	1	0x00B8A2	page	1100	0001	2424	4	8	なんとか	
797	2	0x00B8AC	page	1100	0001	2424	11	22	生きて帰ってきましたよ	
798	0	0x00B8C6	page			2424	9	18	それっきり用心棒を	
798	1	0x00B8DA	page			2424	10	20	やめちまいました……	
799	0	0x00B8F8	page	0000	0000	2424	8	16	用心棒をやめた？	
800	0	0x00B90C	page			2424	2	4	いま	
800	1	0x00B912	page			2424	10	20	ここにはいないのか？	
801	0	0x00B930	page	1100	0001	2424	2	4	ええ	
802	0	0x00B938	page			2424	9	18	辻斬りに負けたのが	
802	1	0x00B94C	page			2424	10	20	よほどこたえたらしい	
803	0	0x00B96A	page	0000	0000	2323	10	20	どこに行けば会える？	
804	0	0x00B988	page	1100	0001	2424	3	6	たしか	
804	1	0x00B990	page	1100	0001	2424	11	22	東新宿の『暁』って店で	
804	2	0x00B9A8	page	1100	0001	2424	11	22	くすぶってるはずですよ	
805	0	0x00B9C2	page			2424	7	14	自信をなくして	
805	1	0x00B9D2	page			2424	13	26	だいぶ落ちこんでるようです	
806	0	0x00B9F6	page	0000	0000	2424	6	12	『暁』か……	
806	1	0x00BA04	page	0000	0000	2424	11	22	行ってみる必要があるな	
807	0	0x00BA24	page	1100	0001	2424	8	16	それより六堂さん	
807	1	0x00BA36	page	1100	0001	2424	11	22	この一件がかたづいたら	
808	0	0x00BA50	page			2424	3	6	ウチで	
808	1	0x00BA58	page			2424	11	22	用心棒をやりませんか？	
809	0	0x00BA78	page	1100	0001	2424	8	16	六堂さんの腕なら	
809	1	0x00BA8A	page	1100	0001	2424	5	10	信用できる	
810	0	0x00BA98	page			2424	11	22	悪いようにはしませんよ	
811	0	0x00BAB8	page	0000	0000	2424	5	10	……悪いな	
812	0	0x00BAC6	page			2424	8	16	代わりの用心棒が	
812	1	0x00BAD8	page			2424	6	12	欲しいんなら	
813	0	0x00BAE8	page			2424	8	16	他を当たってくれ	
814	0	0x00BB02	page	0000	0000	2323	14	28	以蔵にはどこに行けば会える？	
815	0	0x00BB28	page	1100	0001	2424	11	22	東新宿の『暁』って店で	
815	1	0x00BB40	page	1100	0001	2424	11	22	くすぶってるはずですよ	
816	0	0x00BB60	page	0000	0000	2424	6	12	『暁』か……	
817	0	0x00BB72	count			2323	2	4	周囲	
818	0	0x00BB7A	count				4	8	仲間	
818	1	0x00BB84	count				4	8	通行人1	
818	2	0x00BB8E	count				4	8	通行人2	
818	3	0x00BB98	count				4	8	通行人3	
819	0	0x00BBA8	page	0100	0000		10	20	横浜を当たってみよう	
820	0	0x00BBC0	page			2424	8	16	メタルと戦ってた	
820	1	0x00BBD2	page			2424	13	26	ウイザーズというギャングが	
820	2	0x00BBEE	page			2424	4	8	気になる	
821	0	0x00BC00	page	0200	0000	2323	12	24	まるで日本じゃないみたい	
821	1	0x00BC1A	page	0200	0000	2323	9	18	不思議な感じの街ね	
822	0	0x00BC36	page	0100	0000	2424	5	10	この街じゃ	
822	1	0x00BC42	page	0100	0000	2424	6	12	外国の企業が	
822	2	0x00BC50	page	0100	0000	2424	10	20	幅をきかせてるからな	
823	0	0x00BC6E	page	0200	0000	2424	3	6	ふうん	
824	0	0x00BC7E	page	0200	0000	2323	5	10	とりあえず	
824	1	0x00BC8A	page	0200	0000	2323	12	24	ウイザーズを捜さなきゃね	
825	0	0x00BCAC	page	0200	0000	2323	2	4	さて	
825	1	0x00BCB2	page	0200	0000	2323	6	12	ウイザーズに	
825	2	0x00BCC0	page	0200	0000	2323	8	16	あたってみましょ	
826	0	0x00BCDA	page	0000	0000	2323	10	20	聞き込みをしてみるか	
827	0	0x00BCF8	page	2300	0001	2323	6	12	ウイザーズが	
827	1	0x00BD06	page	2300	0001	2323	13	26	おとなしくしているおかげで	
828	0	0x00BD24	page			2424	10	20	最近は、静かなもんさ	
829	0	0x00BD42	page	2300	0001	2323	6	12	あいつらなら	
829	1	0x00BD50	page	2300	0001	2323	9	18	緋文楼ってクラブを	
829	2	0x00BD64	page	2300	0001	2323	9	18	たまり場にしてるぜ	
830	0	0x00BD80	page	2300	0001	2424	6	12	それにしても	
830	1	0x00BD8E	page	2300	0001	2424	6	12	あんなとこに	
830	2	0x00BD9C	page	2300	0001	2424	7	14	なんの用だい？	
831	0	0x00BDB4	page	0200	0000	2424	5	10	ちょっとね	
831	1	0x00BDC0	page	0200	0000	2424	7	14	ヤボ用があって	
832	0	0x00BDD8	page	2300	0001	2424	4	8	……まあ	
832	1	0x00BDE2	page	2300	0001	2424	10	20	場所は教えてやるがよ	
833	0	0x00BDFA	page			2424	11	22	近づかないほうがいいぜ	
833	1	0x00BE12	page			2424	6	12	どうなっても	
833	2	0x00BE20	page			2424	5	10	知らねえよ	
834	0	0x00BE34	page	2300	0001	2323	12	24	最近はなりをひそめてるが	
834	1	0x00BE4E	page	2300	0001	2323	12	24	危険な連中には変わりない	
835	0	0x00BE70	page	2300	0001	2424	12	24	どうしても行くってんなら	
835	1	0x00BE8A	page	2300	0001	2424	8	16	それなりの覚悟を	
835	2	0x00BE9C	page	2300	0001	2424	11	22	決めといたほうがいいぜ	
836	0	0x00BEBC	page	2400	0001	2323	10	20	ウイザーズの連中には	
836	1	0x00BED2	page	2400	0001	2323	6	12	わたしたちも	
836	2	0x00BEE0	page	2400	0001	2323	8	16	手を焼いてるのよ	
837	0	0x00BEF4	page			2424	9	18	奇妙な魔法を使って	
837	1	0x00BF08	page			2424	9	18	したい放題ですもの	
838	0	0x00BF24	page	0200	0000	2424	9	18	そんなにひどいの？	
839	0	0x00BF40	page	2400	0001	2424	2	4	ええ	
839	1	0x00BF46	page	2400	0001	2424	8	16	変な幻を作ったり	
839	2	0x00BF58	page	2400	0001	2424	9	18	呪文で物を壊したり	
840	0	0x00BF6E	page			2424	4	8	おまけに	
840	1	0x00BF78	page			2424	8	16	東京のギャングと	
840	2	0x00BF8A	page			2424	8	16	戦いはじめたのよ	
841	0	0x00BFA4	page	0200	0000	2424	4	8	それなら	
841	1	0x00BFAE	page	0200	0000	2424	11	22	もう戦いは終わったって	
841	2	0x00BFC6	page	0200	0000	2424	6	12	聞いたけど？	
842	0	0x00BFDC	page	2400	0001	2424	8	16	そうなんだけどね	
843	0	0x00BFF0	page			2424	6	12	今度は今度で	
843	1	0x00BFFE	page			2424	9	18	仕返しをこわがって	
843	2	0x00C012	page			2424	8	16	ピリピリしてるわ	
844	0	0x00C02C	page	0200	0000	2424	3	6	えっ？	
844	1	0x00C034	page	0200	0000	2424	7	14	ウイザーズが？	
845	0	0x00C04C	page	2500	0001	2323	6	12	ウイザーズ？	
845	1	0x00C05A	page	2500	0001	2323	2	4	ああ	
845	2	0x00C060	page	2500	0001	2323	10	20	あの不良魔法使いたち	
846	0	0x00C078	page			2424	4	8	最近じゃ	
846	1	0x00C082	page			2424	10	20	おとなしいもんですよ	
847	0	0x00C09A	page			2424	12	24	どこかのギャングと戦って	
847	1	0x00C0B4	page			2424	10	20	負けたらしいですがね	
848	0	0x00C0D2	page	2500	0001	2323	6	12	ま、このまま	
848	1	0x00C0E0	page	2500	0001	2323	12	24	おとなしくしててくれれば	
848	2	0x00C0FA	page	2500	0001	2323	12	24	ずいぶん平和なんですがね	
849	0	0x00C11C	page	0000	0000	2323	5	10	とりあえず	
849	1	0x00C128	page	0000	0000	2323	10	20	考えをまとめてみよう	
850	0	0x00C146	page	0000	0000	2323	2	4	まず	
850	1	0x00C14C	page	0000	0000	2323	11	22	最初から整理してみよう	
851	0	0x00C16C	page	0100	0000	2424	2	4	ああ	
852	0	0x00C174	page			2424	4	8	俺たちは	
852	1	0x00C17E	page			2424	9	18	渋谷の辻斬り事件の	
852	2	0x00C192	page			2424	14	28	犯人を追うという依頼を受けた	
853	0	0x00C1B8	page	0300	0000	2323	11	22	犯人は着流し姿の『侍』	
854	0	0x00C1D2	page			2424	3	6	しかし	
854	1	0x00C1DA	page			2424	11	22	目立つ姿をしているのに	
855	0	0x00C1F4	page			2424	10	20	手がかりらしいものは	
855	1	0x00C20A	page			2424	8	16	ほとんどなかった	
856	0	0x00C224	page	0100	0000	2323	2	4	だが	
856	1	0x00C22A	page	0100	0000	2323	8	16	不意に現われたり	
856	2	0x00C23C	page	0100	0000	2323	10	20	姿をかき消したりする	
857	0	0x00C254	page			2424	10	20	魔法がからんでるのは	
857	1	0x00C26A	page			2424	9	18	まず間違いなかった	
858	0	0x00C280	page			2424	3	6	そこで	
858	1	0x00C288	page			2424	10	20	メタル・ラビリンスと	
858	2	0x00C29E	page			2424	10	20	抗争を繰り広げていた	
859	0	0x00C2B6	page			2424	10	20	ウイザーズの魔法使い	
859	1	0x00C2CC	page			2424	12	24	『影使い』が浮かんできた	
860	0	0x00C2EE	page	0200	0000	2323	8	16	辻斬りに襲われた	
860	1	0x00C300	page	0200	0000	2323	12	24	メタルのメンバーの言葉が	
860	2	0x00C31A	page	0200	0000	2323	10	20	ヒントになったのよね	
861	0	0x00C338	page	0300	0000	2424	2	4	でも	
862	0	0x00C340	page			2424	8	16	その『影使い』は	
862	1	0x00C352	page			2424	3	6	すでに	
862	2	0x00C35A	page			2424	12	24	命を落としていました……	
863	0	0x00C37C	page	0000	0000	2323	4	8	辻斬りの	
863	1	0x00C386	page	0000	0000	2323	10	20	正体に近づくヒントは	
863	2	0x00C39C	page	0000	0000	2323	8	16	それだけじゃない	
864	0	0x00C3B6	page	0100	0000	2424	4	8	そうだな	
864	1	0x00C3C0	page	0100	0000	2424	5	10	重要なのは	
864	2	0x00C3CC	page	0100	0000	2424	10	20	生き残りたちの証言だ	
865	0	0x00C3EA	page	0000	0000	2323	11	22	メタルの用心棒、以蔵は	
865	1	0x00C402	page	0000	0000	2323	10	20	地下の換気ダクトから	
865	2	0x00C418	page	0000	0000	2323	12	24	吹き出す風に救われた……	
866	0	0x00C43A	page	0200	0000	2323	11	22	それに、チョロって子は	
866	1	0x00C452	page	0200	0000	2323	4	8	辻斬りが	
866	2	0x00C45C	page	0200	0000	2323	12	24	精霊に似てるって言ってた	
867	0	0x00C478	page			2424	5	10	そうなると	
867	1	0x00C484	page			2424	13	26	やっぱり辻斬りの正体は……	
868	0	0x00C4A8	page	0200	0000	2323	2	4	そう	
868	1	0x00C4AE	page	0200	0000	2323	7	14	辻斬りの正体は	
868	2	0x00C4BE	page	0200	0000	2323	6	12	精霊なんだわ	
869	0	0x00C4CE	page			2424	11	22	ウイザーズのメンバーも	
869	1	0x00C4E6	page			2424	8	16	辻斬りの姿を見て	
870	0	0x00C4FA	page			2424	12	24	影使いのしもべの精霊だと	
870	1	0x00C514	page			2424	6	12	言ってた……	
871	0	0x00C524	page			2424	2	4	でも	
871	1	0x00C52A	page			2424	10	20	本当にそんなことが？	
872	0	0x00C548	page	0200	0000	2323	5	10	これ以上は	
872	1	0x00C554	page	0200	0000	2323	10	20	あたしにはわからない	
873	0	0x00C56C	page			2424	2	4	でも	
873	1	0x00C572	page			2424	11	22	十日堂のお婆ちゃんなら	
873	2	0x00C58A	page			2424	9	18	なにか知ってるかも	
874	0	0x00C5A6	page	0000	0000	2424	3	6	相手が	
874	1	0x00C5AE	page	0000	0000	2424	10	20	魔法の生き物となると	
874	2	0x00C5C4	page	0000	0000	2424	11	22	戦いかたを考えないとな	
875	0	0x00C5DE	page			2424	10	20	俺は武器屋のおやじに	
875	1	0x00C5F4	page			2424	6	12	会ってみるよ	
876	0	0x00C60A	page	0200	0000	2323	10	20	十日堂のお婆ちゃんに	
876	1	0x00C620	page	0200	0000	2323	6	12	会ってみよう	
877	0	0x00C630	page			2424	7	14	魔法のことなら	
877	1	0x00C640	page			2424	5	10	あたしより	
877	2	0x00C64C	page			2424	5	10	詳しいはず	
878	0	0x00C660	page	0000	0000	2323	10	20	俺は武器屋のおやじに	
878	1	0x00C676	page	0000	0000	2323	6	12	会ってこよう	
879	0	0x00C68C	page	0000	0000	2323	12	24	これで、情報はそろったな	
880	0	0x00C6AE	page	0000	0000	2323	4	8	どうやら	
880	1	0x00C6B8	page	0000	0000	2323	5	10	厄介な敵を	
880	2	0x00C6C4	page	0000	0000	2323	11	22	相手にしなきゃならない	
881	0	0x00C6E4	page	0100	0000	2424	3	6	しかし	
881	1	0x00C6EC	page	0100	0000	2424	11	22	一度、引き受けた仕事だ	
881	2	0x00C704	page	0100	0000	2424	12	24	途中で投げ出せはしないな	
882	0	0x00C726	page	0300	0000	2424	5	10	そうですね	
882	1	0x00C732	page	0300	0000	2424	9	18	乗りかかった船です	
883	0	0x00C748	page			2424	4	8	わたしは	
883	1	0x00C752	page			2424	12	24	最後まで見届けたいですね	
884	0	0x00C774	page	0200	0000	2424	9	18	……精霊はあたしが	
884	1	0x00C788	page	0200	0000	2424	7	14	なんとかするわ	
885	0	0x00C79A	page			2424	10	20	銃の効かない相手じゃ	
885	1	0x00C7B0	page			2424	4	8	あたしが	
885	2	0x00C7BA	page			2424	11	22	がんばるしかないもんね	
886	0	0x00C7DA	page	0000	0000	2424	6	12	思い詰めても	
886	1	0x00C7E8	page	0000	0000	2424	10	20	いいことなんかないぜ	
887	0	0x00C800	page			2424	10	20	ヤバくなったら逃げる	
887	1	0x00C816	page			2424	10	20	それでいいじゃないか	
888	0	0x00C834	page	0A00	0001	2323	11	22	はい、シルバー・ムーン	
888	1	0x00C84C	page	0A00	0001	2323	12	24	ええ、いらっしゃいますよ	
888	2	0x00C866	page	0A00	0001	2323	6	12	少々お待ちを	
889	0	0x00C876	page			2424	10	20	六堂さん、お電話です	
889	1	0x00C88C	page			2424	10	20	ハジメさんからですよ	
890	0	0x00C8AA	page	0000	0000	2323	2	4	俺だ	
891	0	0x00C8B8	page	1100	0001	2424	7	14	ああ、六堂さん	
891	1	0x00C8C8	page	1100	0001	2424	7	14	実はいましがた	
891	2	0x00C8D8	page	1100	0001	2424	10	20	連絡が入ったんですが	
892	0	0x00C8F0	page			2424	11	22	以蔵が辻斬りにやられて	
892	1	0x00C908	page			2424	3	6	医者に	
892	2	0x00C910	page			2424	11	22	かつぎこまれたようです	
893	0	0x00C92A	page			2424	4	8	どうやら	
893	1	0x00C934	page			2424	3	6	自分で	
893	2	0x00C93C	page			2424	13	26	ケリをつけようとしたらしい	
894	0	0x00C960	page	0000	0000	2424	4	8	以蔵が！	
895	0	0x00C972	page	1100	0001	2424	11	22	路地に倒れてるところを	
895	1	0x00C98A	page	1100	0001	2424	8	16	ウチのメンバーが	
895	2	0x00C99C	page	1100	0001	2424	8	16	見つけたんですが	
896	0	0x00C9B0	page			2424	5	10	六堂さんに	
896	1	0x00C9BC	page			2424	12	24	会いたがってたらしいので	
897	0	0x00C9DE	page	0000	0000	2424	9	18	以蔵は無事なのか？	
898	0	0x00C9FA	page	1100	0001	2424	2	4	ええ	
898	1	0x00CA00	page	1100	0001	2424	9	18	悪運の強い男ですよ	
899	0	0x00CA16	page			2424	3	6	いまは	
899	1	0x00CA1E	page			2424	11	22	秋葉の闇医者のはずです	
900	0	0x00CA38	page			2424	15	30	『エンジェル・クリニック』って	
900	1	0x00CA58	page			2424	5	10	病院ですよ	
901	0	0x00CA6C	page	0000	0000	2424	4	8	わかった	
901	1	0x00CA76	page	0000	0000	2424	6	12	行ってみよう	
902	0	0x00CA8C	page	0000	0000	2323	11	22	以蔵が辻斬りにやられた	
903	0	0x00CAAC	page	0100	0000	2424	3	6	……！	
904	0	0x00CABC	page	0000	0000	2424	12	24	俺に会いたがってるらしい	
904	1	0x00CAD6	page	0000	0000	2424	6	12	行ってみよう	
905	0	0x00CAEC	page	0000	0000	2323	10	20	とにかく以蔵に会おう	
906	0	0x00CB0A	page	0A00	0001	2323	9	18	どうしたんですか？	
906	1	0x00CB1E	page	0A00	0001	2323	4	8	みなさん	
906	2	0x00CB28	page	0A00	0001	2323	11	22	お疲れのようですが……	
907	0	0x00CB48	page	0A00	0000	2323	8	16	浮かない顔ですね	
907	1	0x00CB5A	page	0A00	0000	2323	12	24	何かお作りしましょうか？	
908	0	0x00CB7C	page	0200	0000	2323	12	24	『十日堂』のお婆ちゃんに	
908	1	0x00CB96	page	0200	0000	2323	6	12	会ってみるわ	
909	0	0x00CBA6	page			2424	7	14	あたしの師匠で	
909	1	0x00CBB6	page			2424	7	14	魔法のことなら	
909	2	0x00CBC6	page			2424	9	18	なんでも知ってるし	
910	0	0x00CBDC	page			2424	8	16	こういうときには	
910	1	0x00CBEE	page			2424	6	12	頼りになるわ	
911	0	0x00CC04	page	0000	0000	2323	2	4	俺は	
911	1	0x00CC0A	page	0000	0000	2323	13	26	『トリプルZ』に行ってくる	
911	2	0x00CC26	page	0000	0000	2323	11	22	知りあいの武器屋なんだ	
912	0	0x00CC40	page			2424	4	8	あれこれ	
912	1	0x00CC4A	page			2424	12	24	武器を世話してくれるから	
913	0	0x00CC66	page			2424	11	22	妙な相手との戦いかたも	
913	1	0x00CC7E	page			2424	10	20	知ってるかもしれない	
914	0	0x00CC9C	page	0100	0000	2323	10	20	ようやくかたづいたな	
915	0	0x00CCB4	page			2424	12	24	こうやって息をしてるのが	
915	1	0x00CCCE	page			2424	8	16	不思議なくらいだ	
916	0	0x00CCE8	page	0000	0000	2424	2	4	ああ	
917	0	0x00CCF0	page			2424	12	24	じきにハジメがやって来る	
917	1	0x00CD0A	page			2424	11	22	あとは報酬を受けとって	
917	2	0x00CD22	page			2424	4	8	終わりさ	
918	0	0x00CD34	page	0200	0000	2424	9	18	でも、どうするの？	
918	1	0x00CD48	page	0200	0000	2424	7	14	影使いのことも	
918	2	0x00CD58	page	0200	0000	2424	9	18	全部話してしまう？	
919	0	0x00CD6E	page			2424	11	22	影使いのことを知ったら	
919	1	0x00CD86	page			2424	11	22	ウイザーズが狙われるわ	
920	0	0x00CDA0	page			2424	5	10	また抗争が	
920	1	0x00CDAC	page			2424	11	22	はじまっちゃうかも……	
921	0	0x00CDCC	page	0000	0000	2424	6	12	そうだな……	
922	0	0x00CDE2	page	1100	0001	2323	6	12	聞きましたよ	
922	1	0x00CDF0	page	1100	0001	2323	4	8	辻斬りを	
922	2	0x00CDFA	page	1100	0001	2323	8	16	倒したそうですね	
923	0	0x00CE14	page	1100	0001	2424	5	10	奴の正体は	
923	1	0x00CE20	page	1100	0001	2424	8	16	わかりましたか？	
924	0	0x00CE3A	page	0100	0000	2323	11	22	……疲れる仕事だったな	
925	0	0x00CE5A	page	0300	0000	2424	6	12	まったくです	
926	0	0x00CE70	page	0100	0000	2424	12	24	マオの神がかりがなければ	
926	1	0x00CE8A	page	0100	0000	2424	12	24	こっちが殺られてたかもな	
927	0	0x00CEAC	page	0300	0000	2424	7	14	そのお壌さんも	
928	0	0x00CEBE	page			2424	4	8	あれから	
928	1	0x00CEC8	page			2424	10	20	物思いにふけったまま	
928	2	0x00CEDE	page			2424	6	12	ですからねぇ	
929	0	0x00CEF4	page	0A00	0001	2323	4	8	どうやら	
929	1	0x00CEFE	page	0A00	0001	2323	5	10	骨の折れる	
929	2	0x00CF0A	page	0A00	0001	2323	10	20	仕事だったようですね	
930	0	0x00CF28	page	0000	0000	2424	2	4	ああ	
931	0	0x00CF30	page			2424	3	6	なにせ	
931	1	0x00CF38	page			2424	11	22	とらえどころのない奴が	
931	2	0x00CF50	page			2424	8	16	相手だったんでね	
932	0	0x00CF6A	page	0A00	0001	2424	5	10	そう言えば	
933	0	0x00CF78	page			2424	5	10	マオさんに	
933	1	0x00CF84	page			2424	8	16	こういう謎かけを	
933	2	0x00CF96	page			2424	11	22	教えてもらったんですよ	
934	0	0x00CFB0	page			2424	12	24	触れることはできなくても	
934	1	0x00CFCA	page			2424	11	22	感じることはできるもの	
934	2	0x00CFE2	page			2424	8	16	それは何かってね	
935	0	0x00CFFC	page	0000	0000	2424	3	6	……？	
936	0	0x00D00C	page	0A00	0001	2424	10	20	答えは『精霊』ですよ	
937	0	0x00D02A	page	0000	0000	2424	4	8	そいつは	
937	1	0x00D034	page	0000	0000	2424	11	22	少し変えたほうがいいな	
938	0	0x00D04E	page			2424	4	8	……俺は	
938	1	0x00D058	page			2424	12	24	この手で触れてきたぜ……	
939	0	0x00D07A	page	FF00	0000	2323	9	18	真相を明かしますか	
940	0	0x00D096	page	0000	0000	2323	7	14	ウイザーズには	
940	1	0x00D0A6	page	0000	0000	2323	5	10	影使いって	
940	2	0x00D0B2	page	0000	0000	2323	11	22	魔法使いがいたらしいが	
941	0	0x00D0D2	page	0000	0000	2424	7	14	辻斬りの正体は	
941	1	0x00D0E2	page	0000	0000	2424	12	24	そいつが支配してた精霊さ	
942	0	0x00D0FE	page			2424	4	8	影使いは	
942	1	0x00D108	page			2424	11	22	抗争で受けた傷がもとで	
942	2	0x00D120	page			2424	7	14	命を落としてた	
943	0	0x00D132	page			2424	3	6	それで	
943	1	0x00D13A	page			2424	9	18	支配を逃れた精霊が	
943	2	0x00D14E	page			2424	11	22	暴れまわったってわけさ	
944	0	0x00D16E	page	1100	0001	2424	8	16	待ってください？	
944	1	0x00D180	page	1100	0001	2424	11	22	影使いが死んだってのは	
944	2	0x00D198	page	1100	0001	2424	6	12	本当ですか？	
945	0	0x00D1AE	page	0000	0000	2424	2	4	ああ	
945	1	0x00D1B4	page	0000	0000	2424	9	18	横浜で確かめてきた	
946	0	0x00D1D0	page	1100	0001	2424	12	24	それはすごいニュースだ！	
947	0	0x00D1EC	page			2424	10	20	こうしちゃいられない	
947	1	0x00D202	page			2424	4	8	今度こそ	
947	2	0x00D20C	page			2424	12	24	ウイザーズを倒してやる！	
948	0	0x00D228	page			2424	6	12	……六堂さん	
948	1	0x00D236	page			2424	11	22	ありがとうございました	
949	0	0x00D250	page			2424	7	14	これは報酬です	
949	1	0x00D260	page			2424	9	18	受けとってください	
950	0	0x00D276	page			2424	4	8	約束より	
950	1	0x00D280	page			2424	10	20	少し多めになってます	
951	0	0x00D29E	page	0000	0000	2323	7	14	辻斬りの正体？	
951	1	0x00D2AE	page	0000	0000	2323	10	20	どこかからやって来た	
951	2	0x00D2C4	page	0000	0000	2323	3	6	精霊さ	
952	0	0x00D2D4	page	0000	0000	2424	2	4	だが	
952	1	0x00D2DA	page	0000	0000	2424	11	22	いまは思い出したくない	
952	2	0x00D2F2	page	0000	0000	2424	7	14	すまないが……	
953	0	0x00D30A	page	1100	0001	2424	12	24	ええ、ええ、かまいません	
953	1	0x00D324	page	1100	0001	2424	7	14	あの邪魔な奴が	
953	2	0x00D334	page	1100	0001	2424	11	22	いなくなったんですから	
954	0	0x00D34E	page			2424	7	14	なにはともあれ	
954	1	0x00D35E	page			2424	3	6	報酬を	
954	2	0x00D366	page			2424	10	20	お渡ししておきますよ	
955	0	0x00D37E	page			2424	12	24	本当に世話になりましたね	
956	0	0x00D39A	page			2424	4	8	そうだ！	
956	1	0x00D3A4	page			2424	6	12	何かあったら	
956	2	0x00D3B2	page			2424	8	16	連絡してください	
957	0	0x00D3C6	page			2424	4	8	俺たちで	
957	1	0x00D3D0	page			2424	11	22	力になれることがあれば	
957	2	0x00D3E8	page			2424	10	20	いつでも協力しますよ	
958	0	0x00D406	page	1100	0001	2323	9	18	じゃあ、俺はこれで	
958	1	0x00D41A	page	1100	0001	2323	12	24	また何かあったら頼みます	
959	0	0x00D438	page			2323	4	8	あのとき	
959	1	0x00D442	page			2323	4	8	あたしに	
959	2	0x00D44C	page			2323	10	20	力を貸してくれたのは	
960	0	0x00D464	page			2424	10	20	いったい誰なんだろう	
961	0	0x00D47C	page			2424	10	20	あの子が言ってた通り	
961	1	0x00D492	page			2424	10	20	精霊たちの呼びかけに	
961	2	0x00D4A8	page			2424	6	12	よく似ていた	
962	0	0x00D4B8	page			2424	11	22	だけど、もっと大きくて	
962	1	0x00D4D0	page			2424	7	14	もっと力強い声	
963	0	0x00D4E2	page			2424	4	8	いつでも	
963	1	0x00D4EC	page			2424	9	18	見守ってくれている	
963	2	0x00D500	page			2424	8	16	そんな感じがする	
964	0	0x00D514	page			2424	5	10	この街には	
964	1	0x00D520	page			2424	12	24	まだまだ秘密が眠っている	
965	0	0x00D53C	page			2424	5	10	いつかまた	
965	1	0x00D548	page			2424	10	20	あの力に触れることが	
965	2	0x00D55E	page			2424	8	16	できるだろうか？	
966	0	0x00D574	count			2323	3	6	セーブ	
966	1	0x00D57C	count			2323	3	6	ﾒｯｾｰジ	
967	0	0x00D586	count				2	4	遅い	
967	1	0x00D58C	count				2	4	普通	
967	2	0x00D592	count				2	4	速い	
